PAHY_Scaf_069 100 PAHY_Scaf_069 106 74
PAHY_Scaf_069 100 PAHY_Scaf_069 107 79
PAHY_Scaf_069 100 PAHY_Scaf_069 108 76
PAHY_Scaf_069 100 PAHY_Scaf_069 109 56
PAHY_Scaf_069 100 PAHY_Scaf_069 110 33
PAHY_Scaf_069 100 PAHY_Scaf_069 111 27
PAHY_Scaf_069 100 PAHY_Scaf_069 112 27
PAHY_Scaf_069 100 PAHY_Scaf_069 113 37
PAHY_Scaf_069 100 PAHY_Scaf_069 114 26
PAHY_Scaf_069 100 PAHY_Scaf_069 115 14
PAHY_Scaf_069 100 PAHY_Scaf_069 116 26
PAHY_Scaf_069 100 PAHY_Scaf_069 117 17
PAHY_Scaf_069 100 PAHY_Scaf_069 118 17
PAHY_Scaf_069 100 PAHY_Scaf_069 119 8
PAHY_Scaf_069 100 PAHY_Scaf_069 120 7
PAHY_Scaf_069 100 PAHY_Scaf_069 121 11
PAHY_Scaf_069 100 PAHY_Scaf_069 122 9
PAHY_Scaf_069 100 PAHY_Scaf_069 123 5
PAHY_Scaf_069 100 PAHY_Scaf_069 124 3
PAHY_Scaf_069 100 PAHY_Scaf_069 125 2
PAHY_Scaf_069 100 PAHY_Scaf_069 126 1
PAHY_Scaf_069 100 PAHY_Scaf_069 127 7
PAHY_Scaf_069 100 PAHY_Scaf_069 128 2
PAHY_Scaf_069 100 PAHY_Scaf_069 129 1
PAHY_Scaf_069 100 PAHY_Scaf_069 130 1
PAHY_Scaf_069 100 PAHY_Scaf_069 131 3
PAHY_Scaf_069 100 PAHY_Scaf_069 133 2
PAHY_Scaf_069 100 PAHY_Scaf_069 135 2
PAHY_Scaf_069 100 PAHY_Scaf_069 136 1
PAHY_Scaf_069 100 PAHY_Scaf_069 137 1
PAHY_Scaf_069 100 PAHY_Scaf_069 138 1
PAHY_Scaf_069 100 PAHY_Scaf_069 139 1
PAHY_Scaf_069 100 PAHY_Scaf_069 140 1
PAHY_Scaf_069 100 PAHY_Scaf_069 141 1
PAHY_Scaf_069 100 PAHY_Scaf_069 143 1
PAHY_Scaf_069 100 PAHY_Scaf_069 157 1
PAHY_Scaf_069 100 PAHY_Scaf_069 159 1
PAHY_Scaf_069 100 PAHY_Scaf_069 163 1
PAHY_Scaf_069 100 PAHY_Scaf_069 165 1
PAHY_Scaf_069 100 PAHY_Scaf_069 204 1
PAHY_Scaf_069 100 PAHY_Scaf_069 205 1
PAHY_Scaf_069 100 PAHY_Scaf_069 206 1
PAHY_Scaf_069 100 PAHY_Scaf_069 207 1
PAHY_Scaf_069 100 PAHY_Scaf_069 210 1
PAHY_Scaf_069 100 PAHY_Scaf_069 212 1
PAHY_Scaf_069 100 PAHY_Scaf_069 220 1
PAHY_Scaf_069 101 PAHY_Scaf_069 102 111
PAHY_Scaf_069 101 PAHY_Scaf_069 103 164
PAHY_Scaf_069 101 PAHY_Scaf_069 104 135
PAHY_Scaf_069 101 PAHY_Scaf_069 105 117
PAHY_Scaf_069 101 PAHY_Scaf_069 106 85
PAHY_Scaf_069 101 PAHY_Scaf_069 107 82
PAHY_Scaf_069 101 PAHY_Scaf_069 108 93
PAHY_Scaf_069 101 PAHY_Scaf_069 109 58
PAHY_Scaf_069 101 PAHY_Scaf_069 110 39
PAHY_Scaf_069 101 PAHY_Scaf_069 111 35
PAHY_Scaf_069 101 PAHY_Scaf_069 112 28
PAHY_Scaf_069 101 PAHY_Scaf_069 113 42
PAHY_Scaf_069 101 PAHY_Scaf_069 114 24
PAHY_Scaf_069 101 PAHY_Scaf_069 115 19
PAHY_Scaf_069 101 PAHY_Scaf_069 116 31
PAHY_Scaf_069 101 PAHY_Scaf_069 117 21
PAHY_Scaf_069 101 PAHY_Scaf_069 118 20
PAHY_Scaf_069 101 PAHY_Scaf_069 119 8
PAHY_Scaf_069 101 PAHY_Scaf_069 120 8
PAHY_Scaf_069 101 PAHY_Scaf_069 121 8
PAHY_Scaf_069 101 PAHY_Scaf_069 122 7
PAHY_Scaf_069 101 PAHY_Scaf_069 123 3
PAHY_Scaf_069 101 PAHY_Scaf_069 124 5
PAHY_Scaf_069 101 PAHY_Scaf_069 125 4
PAHY_Scaf_069 101 PAHY_Scaf_069 126 2
PAHY_Scaf_069 101 PAHY_Scaf_069 127 3
PAHY_Scaf_069 101 PAHY_Scaf_069 128 1
PAHY_Scaf_069 101 PAHY_Scaf_069 129 3
PAHY_Scaf_069 101 PAHY_Scaf_069 130 1
PAHY_Scaf_069 101 PAHY_Scaf_069 131 4
PAHY_Scaf_069 101 PAHY_Scaf_069 133 3
PAHY_Scaf_069 101 PAHY_Scaf_069 134 1
PAHY_Scaf_069 101 PAHY_Scaf_069 135 1
PAHY_Scaf_069 101 PAHY_Scaf_069 157 1
PAHY_Scaf_069 101 PAHY_Scaf_069 159 1
PAHY_Scaf_069 101 PAHY_Scaf_069 163 1
PAHY_Scaf_069 101 PAHY_Scaf_069 165 1
PAHY_Scaf_069 101 PAHY_Scaf_069 204 1
PAHY_Scaf_069 101 PAHY_Scaf_069 205 1
PAHY_Scaf_069 101 PAHY_Scaf_069 206 1
PAHY_Scaf_069 101 PAHY_Scaf_069 207 1
PAHY_Scaf_069 101 PAHY_Scaf_069 210 1
PAHY_Scaf_069 101 PAHY_Scaf_069 212 1
PAHY_Scaf_069 101 PAHY_Scaf_069 225 1
PAHY_Scaf_069 101 PAHY_Scaf_069 226 1
PAHY_Scaf_069 101 PAHY_Scaf_069 227 1
PAHY_Scaf_069 101 PAHY_Scaf_069 229 1
PAHY_Scaf_069 101 PAHY_Scaf_069 231 1
PAHY_Scaf_069 101 PAHY_Scaf_069 234 1
PAHY_Scaf_069 102 PAHY_Scaf_069 103 123
PAHY_Scaf_069 102 PAHY_Scaf_069 104 109
PAHY_Scaf_069 102 PAHY_Scaf_069 105 102
PAHY_Scaf_069 102 PAHY_Scaf_069 106 71
PAHY_Scaf_069 102 PAHY_Scaf_069 107 77
PAHY_Scaf_069 102 PAHY_Scaf_069 108 73
PAHY_Scaf_069 102 PAHY_Scaf_069 109 52
PAHY_Scaf_069 102 PAHY_Scaf_069 110 34
PAHY_Scaf_069 102 PAHY_Scaf_069 111 32
PAHY_Scaf_069 102 PAHY_Scaf_069 112 21
PAHY_Scaf_069 102 PAHY_Scaf_069 113 32
PAHY_Scaf_069 102 PAHY_Scaf_069 114 23
PAHY_Scaf_069 102 PAHY_Scaf_069 115 14
PAHY_Scaf_069 102 PAHY_Scaf_069 116 24
PAHY_Scaf_069 102 PAHY_Scaf_069 117 17
PAHY_Scaf_069 102 PAHY_Scaf_069 118 16
PAHY_Scaf_069 102 PAHY_Scaf_069 119 7
PAHY_Scaf_069 102 PAHY_Scaf_069 120 8
PAHY_Scaf_069 102 PAHY_Scaf_069 121 13
PAHY_Scaf_069 102 PAHY_Scaf_069 122 11
PAHY_Scaf_069 102 PAHY_Scaf_069 123 5
PAHY_Scaf_069 102 PAHY_Scaf_069 124 7
PAHY_Scaf_069 102 PAHY_Scaf_069 125 3
PAHY_Scaf_069 102 PAHY_Scaf_069 126 5
PAHY_Scaf_069 102 PAHY_Scaf_069 127 8
PAHY_Scaf_069 102 PAHY_Scaf_069 128 3
PAHY_Scaf_069 102 PAHY_Scaf_069 129 4
PAHY_Scaf_069 102 PAHY_Scaf_069 130 4
PAHY_Scaf_069 102 PAHY_Scaf_069 131 3
PAHY_Scaf_069 102 PAHY_Scaf_069 133 4
PAHY_Scaf_069 102 PAHY_Scaf_069 134 3
PAHY_Scaf_069 102 PAHY_Scaf_069 135 3
PAHY_Scaf_069 102 PAHY_Scaf_069 141 2
PAHY_Scaf_069 102 PAHY_Scaf_069 143 1
PAHY_Scaf_069 102 PAHY_Scaf_069 157 1
PAHY_Scaf_069 102 PAHY_Scaf_069 159 1
PAHY_Scaf_069 102 PAHY_Scaf_069 183 1
PAHY_Scaf_069 102 PAHY_Scaf_069 184 1
PAHY_Scaf_069 102 PAHY_Scaf_069 185 1
PAHY_Scaf_069 102 PAHY_Scaf_069 186 1
PAHY_Scaf_069 102 PAHY_Scaf_069 187 1
PAHY_Scaf_069 102 PAHY_Scaf_069 189 1
PAHY_Scaf_069 102 PAHY_Scaf_069 191 1
PAHY_Scaf_069 102 PAHY_Scaf_069 200 1
PAHY_Scaf_069 102 PAHY_Scaf_069 203 1
PAHY_Scaf_069 102 PAHY_Scaf_069 205 1
PAHY_Scaf_069 102 PAHY_Scaf_069 209 1
PAHY_Scaf_069 102 PAHY_Scaf_069 210 1
PAHY_Scaf_069 102 PAHY_Scaf_069 213 1
PAHY_Scaf_069 103 PAHY_Scaf_069 104 197
PAHY_Scaf_069 103 PAHY_Scaf_069 105 187
PAHY_Scaf_069 103 PAHY_Scaf_069 106 115
PAHY_Scaf_069 103 PAHY_Scaf_069 107 107
PAHY_Scaf_069 103 PAHY_Scaf_069 108 126
PAHY_Scaf_069 103 PAHY_Scaf_069 109 76
PAHY_Scaf_069 103 PAHY_Scaf_069 110 57
PAHY_Scaf_069 103 PAHY_Scaf_069 111 46
PAHY_Scaf_069 103 PAHY_Scaf_069 112 37
PAHY_Scaf_069 103 PAHY_Scaf_069 113 53
PAHY_Scaf_069 103 PAHY_Scaf_069 114 39
PAHY_Scaf_069 103 PAHY_Scaf_069 115 27
PAHY_Scaf_069 103 PAHY_Scaf_069 116 33
PAHY_Scaf_069 103 PAHY_Scaf_069 117 22
PAHY_Scaf_069 103 PAHY_Scaf_069 118 24
PAHY_Scaf_069 103 PAHY_Scaf_069 119 11
PAHY_Scaf_069 103 PAHY_Scaf_069 120 8
PAHY_Scaf_069 103 PAHY_Scaf_069 121 12
PAHY_Scaf_069 103 PAHY_Scaf_069 122 10
PAHY_Scaf_069 103 PAHY_Scaf_069 123 3
PAHY_Scaf_069 103 PAHY_Scaf_069 124 8
PAHY_Scaf_069 103 PAHY_Scaf_069 125 4
PAHY_Scaf_069 103 PAHY_Scaf_069 126 3
PAHY_Scaf_069 103 PAHY_Scaf_069 127 4
PAHY_Scaf_069 103 PAHY_Scaf_069 128 1
PAHY_Scaf_069 103 PAHY_Scaf_069 129 6
PAHY_Scaf_069 103 PAHY_Scaf_069 130 3
PAHY_Scaf_069 103 PAHY_Scaf_069 131 7
PAHY_Scaf_069 103 PAHY_Scaf_069 132 1
PAHY_Scaf_069 103 PAHY_Scaf_069 133 4
PAHY_Scaf_069 103 PAHY_Scaf_069 134 4
PAHY_Scaf_069 103 PAHY_Scaf_069 135 2
PAHY_Scaf_069 103 PAHY_Scaf_069 137 1
PAHY_Scaf_069 103 PAHY_Scaf_069 138 3
PAHY_Scaf_069 103 PAHY_Scaf_069 139 1
PAHY_Scaf_069 103 PAHY_Scaf_069 140 2
PAHY_Scaf_069 103 PAHY_Scaf_069 141 3
PAHY_Scaf_069 103 PAHY_Scaf_069 142 1
PAHY_Scaf_069 103 PAHY_Scaf_069 144 1
PAHY_Scaf_069 103 PAHY_Scaf_069 146 1
PAHY_Scaf_069 103 PAHY_Scaf_069 162 1
PAHY_Scaf_069 103 PAHY_Scaf_069 163 1
PAHY_Scaf_069 103 PAHY_Scaf_069 164 1
PAHY_Scaf_069 103 PAHY_Scaf_069 166 1
PAHY_Scaf_069 103 PAHY_Scaf_069 183 1
PAHY_Scaf_069 103 PAHY_Scaf_069 184 1
PAHY_Scaf_069 103 PAHY_Scaf_069 185 1
PAHY_Scaf_069 103 PAHY_Scaf_069 186 1
PAHY_Scaf_069 103 PAHY_Scaf_069 187 1
PAHY_Scaf_069 103 PAHY_Scaf_069 189 1
PAHY_Scaf_069 103 PAHY_Scaf_069 191 1
PAHY_Scaf_069 103 PAHY_Scaf_069 200 1
PAHY_Scaf_069 103 PAHY_Scaf_069 203 1
PAHY_Scaf_069 103 PAHY_Scaf_069 204 1
PAHY_Scaf_069 103 PAHY_Scaf_069 206 1
PAHY_Scaf_069 103 PAHY_Scaf_069 209 2
PAHY_Scaf_069 103 PAHY_Scaf_069 210 1
PAHY_Scaf_069 103 PAHY_Scaf_069 211 1
PAHY_Scaf_069 103 PAHY_Scaf_069 212 1
PAHY_Scaf_069 103 PAHY_Scaf_069 213 2
PAHY_Scaf_069 103 PAHY_Scaf_069 214 1
PAHY_Scaf_069 103 PAHY_Scaf_069 216 1
PAHY_Scaf_069 103 PAHY_Scaf_069 219 1
PAHY_Scaf_069 103 PAHY_Scaf_069 220 1
PAHY_Scaf_069 103 PAHY_Scaf_069 221 1
PAHY_Scaf_069 103 PAHY_Scaf_069 222 1
PAHY_Scaf_069 103 PAHY_Scaf_069 223 1
PAHY_Scaf_069 103 PAHY_Scaf_069 225 1
PAHY_Scaf_069 103 PAHY_Scaf_069 226 1
PAHY_Scaf_069 103 PAHY_Scaf_069 227 1
PAHY_Scaf_069 103 PAHY_Scaf_069 228 1
PAHY_Scaf_069 103 PAHY_Scaf_069 229 2
PAHY_Scaf_069 103 PAHY_Scaf_069 230 1
PAHY_Scaf_069 103 PAHY_Scaf_069 231 2
PAHY_Scaf_069 103 PAHY_Scaf_069 234 1
PAHY_Scaf_069 104 PAHY_Scaf_069 105 206
PAHY_Scaf_069 104 PAHY_Scaf_069 106 150
PAHY_Scaf_069 104 PAHY_Scaf_069 107 131
PAHY_Scaf_069 104 PAHY_Scaf_069 108 141
PAHY_Scaf_069 104 PAHY_Scaf_069 109 97
PAHY_Scaf_069 104 PAHY_Scaf_069 110 67
PAHY_Scaf_069 104 PAHY_Scaf_069 111 60
PAHY_Scaf_069 104 PAHY_Scaf_069 112 45
PAHY_Scaf_069 104 PAHY_Scaf_069 113 62
PAHY_Scaf_069 104 PAHY_Scaf_069 114 36
PAHY_Scaf_069 104 PAHY_Scaf_069 115 32
PAHY_Scaf_069 104 PAHY_Scaf_069 116 53
PAHY_Scaf_069 104 PAHY_Scaf_069 117 31
PAHY_Scaf_069 104 PAHY_Scaf_069 118 28
PAHY_Scaf_069 104 PAHY_Scaf_069 119 13
PAHY_Scaf_069 104 PAHY_Scaf_069 120 8
PAHY_Scaf_069 104 PAHY_Scaf_069 121 13
PAHY_Scaf_069 104 PAHY_Scaf_069 122 12
PAHY_Scaf_069 104 PAHY_Scaf_069 123 7
PAHY_Scaf_069 104 PAHY_Scaf_069 124 8
PAHY_Scaf_069 104 PAHY_Scaf_069 125 5
PAHY_Scaf_069 104 PAHY_Scaf_069 126 6
PAHY_Scaf_069 104 PAHY_Scaf_069 127 4
PAHY_Scaf_069 104 PAHY_Scaf_069 128 2
PAHY_Scaf_069 104 PAHY_Scaf_069 129 4
PAHY_Scaf_069 104 PAHY_Scaf_069 130 3
PAHY_Scaf_069 104 PAHY_Scaf_069 131 5
PAHY_Scaf_069 104 PAHY_Scaf_069 133 4
PAHY_Scaf_069 104 PAHY_Scaf_069 134 3
PAHY_Scaf_069 104 PAHY_Scaf_069 135 2
PAHY_Scaf_069 104 PAHY_Scaf_069 138 1
PAHY_Scaf_069 104 PAHY_Scaf_069 139 1
PAHY_Scaf_069 104 PAHY_Scaf_069 140 1
PAHY_Scaf_069 104 PAHY_Scaf_069 141 2
PAHY_Scaf_069 104 PAHY_Scaf_069 144 1
PAHY_Scaf_069 104 PAHY_Scaf_069 146 1
PAHY_Scaf_069 104 PAHY_Scaf_069 162 1
PAHY_Scaf_069 104 PAHY_Scaf_069 163 1
PAHY_Scaf_069 104 PAHY_Scaf_069 164 1
PAHY_Scaf_069 104 PAHY_Scaf_069 166 1
PAHY_Scaf_069 104 PAHY_Scaf_069 175 1
PAHY_Scaf_069 104 PAHY_Scaf_069 180 1
PAHY_Scaf_069 104 PAHY_Scaf_069 183 1
PAHY_Scaf_069 104 PAHY_Scaf_069 184 1
PAHY_Scaf_069 104 PAHY_Scaf_069 185 2
PAHY_Scaf_069 104 PAHY_Scaf_069 186 2
PAHY_Scaf_069 104 PAHY_Scaf_069 187 1
PAHY_Scaf_069 104 PAHY_Scaf_069 189 1
PAHY_Scaf_069 104 PAHY_Scaf_069 191 1
PAHY_Scaf_069 104 PAHY_Scaf_069 225 1
PAHY_Scaf_069 104 PAHY_Scaf_069 226 1
PAHY_Scaf_069 104 PAHY_Scaf_069 227 1
PAHY_Scaf_069 104 PAHY_Scaf_069 228 1
PAHY_Scaf_069 104 PAHY_Scaf_069 229 2
PAHY_Scaf_069 104 PAHY_Scaf_069 230 1
PAHY_Scaf_069 104 PAHY_Scaf_069 231 2
PAHY_Scaf_069 104 PAHY_Scaf_069 234 1
PAHY_Scaf_069 104 PAHY_Scaf_069 242 1
PAHY_Scaf_069 105 PAHY_Scaf_069 106 165
PAHY_Scaf_069 105 PAHY_Scaf_069 107 145
PAHY_Scaf_069 105 PAHY_Scaf_069 108 174
PAHY_Scaf_069 105 PAHY_Scaf_069 109 115
PAHY_Scaf_069 105 PAHY_Scaf_069 110 74
PAHY_Scaf_069 105 PAHY_Scaf_069 111 63
PAHY_Scaf_069 105 PAHY_Scaf_069 112 49
PAHY_Scaf_069 105 PAHY_Scaf_069 113 68
PAHY_Scaf_069 105 PAHY_Scaf_069 114 48
PAHY_Scaf_069 105 PAHY_Scaf_069 115 32
PAHY_Scaf_069 105 PAHY_Scaf_069 116 54
PAHY_Scaf_069 105 PAHY_Scaf_069 117 30
PAHY_Scaf_069 105 PAHY_Scaf_069 118 31
PAHY_Scaf_069 105 PAHY_Scaf_069 119 12
PAHY_Scaf_069 105 PAHY_Scaf_069 120 18
PAHY_Scaf_069 105 PAHY_Scaf_069 121 18
PAHY_Scaf_069 105 PAHY_Scaf_069 122 12
PAHY_Scaf_069 105 PAHY_Scaf_069 123 8
PAHY_Scaf_069 105 PAHY_Scaf_069 124 8
PAHY_Scaf_069 105 PAHY_Scaf_069 125 5
PAHY_Scaf_069 105 PAHY_Scaf_069 126 5
PAHY_Scaf_069 105 PAHY_Scaf_069 127 8
PAHY_Scaf_069 105 PAHY_Scaf_069 128 2
PAHY_Scaf_069 105 PAHY_Scaf_069 129 4
PAHY_Scaf_069 105 PAHY_Scaf_069 130 2
PAHY_Scaf_069 105 PAHY_Scaf_069 131 4
PAHY_Scaf_069 105 PAHY_Scaf_069 132 2
PAHY_Scaf_069 105 PAHY_Scaf_069 133 3
PAHY_Scaf_069 105 PAHY_Scaf_069 134 2
PAHY_Scaf_069 105 PAHY_Scaf_069 135 3
PAHY_Scaf_069 105 PAHY_Scaf_069 136 1
PAHY_Scaf_069 105 PAHY_Scaf_069 137 1
PAHY_Scaf_069 105 PAHY_Scaf_069 138 2
PAHY_Scaf_069 105 PAHY_Scaf_069 139 1
PAHY_Scaf_069 105 PAHY_Scaf_069 140 2
PAHY_Scaf_069 105 PAHY_Scaf_069 141 1
PAHY_Scaf_069 105 PAHY_Scaf_069 157 1
PAHY_Scaf_069 105 PAHY_Scaf_069 159 1
PAHY_Scaf_069 105 PAHY_Scaf_069 183 1
PAHY_Scaf_069 105 PAHY_Scaf_069 184 1
PAHY_Scaf_069 105 PAHY_Scaf_069 185 1
PAHY_Scaf_069 105 PAHY_Scaf_069 186 1
PAHY_Scaf_069 105 PAHY_Scaf_069 187 1
PAHY_Scaf_069 105 PAHY_Scaf_069 189 1
PAHY_Scaf_069 105 PAHY_Scaf_069 191 1
PAHY_Scaf_069 105 PAHY_Scaf_069 228 1
PAHY_Scaf_069 105 PAHY_Scaf_069 229 1
PAHY_Scaf_069 105 PAHY_Scaf_069 230 1
PAHY_Scaf_069 105 PAHY_Scaf_069 231 1
PAHY_Scaf_069 106 PAHY_Scaf_069 107 140
PAHY_Scaf_069 106 PAHY_Scaf_069 108 147
PAHY_Scaf_069 106 PAHY_Scaf_069 109 109
PAHY_Scaf_069 106 PAHY_Scaf_069 110 76
PAHY_Scaf_069 106 PAHY_Scaf_069 111 59
PAHY_Scaf_069 106 PAHY_Scaf_069 112 55
PAHY_Scaf_069 106 PAHY_Scaf_069 113 58
PAHY_Scaf_069 106 PAHY_Scaf_069 114 43
PAHY_Scaf_069 106 PAHY_Scaf_069 115 28
PAHY_Scaf_069 106 PAHY_Scaf_069 116 52
PAHY_Scaf_069 106 PAHY_Scaf_069 117 32
PAHY_Scaf_069 106 PAHY_Scaf_069 118 27
PAHY_Scaf_069 106 PAHY_Scaf_069 119 16
PAHY_Scaf_069 106 PAHY_Scaf_069 120 16
PAHY_Scaf_069 106 PAHY_Scaf_069 121 14
PAHY_Scaf_069 106 PAHY_Scaf_069 122 13
PAHY_Scaf_069 106 PAHY_Scaf_069 123 11
PAHY_Scaf_069 106 PAHY_Scaf_069 124 6
PAHY_Scaf_069 106 PAHY_Scaf_069 125 5
PAHY_Scaf_069 106 PAHY_Scaf_069 126 6
PAHY_Scaf_069 106 PAHY_Scaf_069 127 4
PAHY_Scaf_069 106 PAHY_Scaf_069 128 1
PAHY_Scaf_069 106 PAHY_Scaf_069 130 1
PAHY_Scaf_069 106 PAHY_Scaf_069 131 2
PAHY_Scaf_069 106 PAHY_Scaf_069 133 2
PAHY_Scaf_069 106 PAHY_Scaf_069 134 1
PAHY_Scaf_069 106 PAHY_Scaf_069 135 1
PAHY_Scaf_069 106 PAHY_Scaf_069 138 1
PAHY_Scaf_069 106 PAHY_Scaf_069 139 1
PAHY_Scaf_069 106 PAHY_Scaf_069 140 1
PAHY_Scaf_069 106 PAHY_Scaf_069 141 1
PAHY_Scaf_069 106 PAHY_Scaf_069 144 1
PAHY_Scaf_069 106 PAHY_Scaf_069 146 1
PAHY_Scaf_069 106 PAHY_Scaf_069 157 1
PAHY_Scaf_069 106 PAHY_Scaf_069 159 1
PAHY_Scaf_069 106 PAHY_Scaf_069 170 1
PAHY_Scaf_069 106 PAHY_Scaf_069 171 1
PAHY_Scaf_069 106 PAHY_Scaf_069 186 1
PAHY_Scaf_069 106 PAHY_Scaf_069 200 1
PAHY_Scaf_069 106 PAHY_Scaf_069 225 1
PAHY_Scaf_069 106 PAHY_Scaf_069 226 1
PAHY_Scaf_069 106 PAHY_Scaf_069 227 1
PAHY_Scaf_069 106 PAHY_Scaf_069 228 1
PAHY_Scaf_069 106 PAHY_Scaf_069 229 2
PAHY_Scaf_069 106 PAHY_Scaf_069 230 1
PAHY_Scaf_069 106 PAHY_Scaf_069 231 2
PAHY_Scaf_069 106 PAHY_Scaf_069 234 1
PAHY_Scaf_069 106 PAHY_Scaf_069 242 1
PAHY_Scaf_069 107 PAHY_Scaf_069 108 224
PAHY_Scaf_069 107 PAHY_Scaf_069 109 140
PAHY_Scaf_069 107 PAHY_Scaf_069 110 105
PAHY_Scaf_069 107 PAHY_Scaf_069 111 79
PAHY_Scaf_069 107 PAHY_Scaf_069 112 58
PAHY_Scaf_069 107 PAHY_Scaf_069 113 80
PAHY_Scaf_069 107 PAHY_Scaf_069 114 61
PAHY_Scaf_069 107 PAHY_Scaf_069 115 45
PAHY_Scaf_069 107 PAHY_Scaf_069 116 62
PAHY_Scaf_069 107 PAHY_Scaf_069 117 34
PAHY_Scaf_069 107 PAHY_Scaf_069 118 37
PAHY_Scaf_069 107 PAHY_Scaf_069 119 20
PAHY_Scaf_069 107 PAHY_Scaf_069 120 12
PAHY_Scaf_069 107 PAHY_Scaf_069 121 18
PAHY_Scaf_069 107 PAHY_Scaf_069 122 15
PAHY_Scaf_069 107 PAHY_Scaf_069 123 12
PAHY_Scaf_069 107 PAHY_Scaf_069 124 12
PAHY_Scaf_069 107 PAHY_Scaf_069 125 10
PAHY_Scaf_069 107 PAHY_Scaf_069 126 10
PAHY_Scaf_069 107 PAHY_Scaf_069 127 13
PAHY_Scaf_069 107 PAHY_Scaf_069 128 6
PAHY_Scaf_069 107 PAHY_Scaf_069 129 6
PAHY_Scaf_069 107 PAHY_Scaf_069 130 4
PAHY_Scaf_069 107 PAHY_Scaf_069 131 6
PAHY_Scaf_069 107 PAHY_Scaf_069 133 4
PAHY_Scaf_069 107 PAHY_Scaf_069 134 5
PAHY_Scaf_069 107 PAHY_Scaf_069 135 3
PAHY_Scaf_069 107 PAHY_Scaf_069 136 1
PAHY_Scaf_069 107 PAHY_Scaf_069 138 2
PAHY_Scaf_069 107 PAHY_Scaf_069 139 2
PAHY_Scaf_069 107 PAHY_Scaf_069 140 2
PAHY_Scaf_069 107 PAHY_Scaf_069 141 4
PAHY_Scaf_069 107 PAHY_Scaf_069 142 1
PAHY_Scaf_069 107 PAHY_Scaf_069 143 1
PAHY_Scaf_069 107 PAHY_Scaf_069 144 1
PAHY_Scaf_069 107 PAHY_Scaf_069 146 1
PAHY_Scaf_069 107 PAHY_Scaf_069 153 1
PAHY_Scaf_069 107 PAHY_Scaf_069 154 1
PAHY_Scaf_069 107 PAHY_Scaf_069 155 1
PAHY_Scaf_069 107 PAHY_Scaf_069 156 1
PAHY_Scaf_069 107 PAHY_Scaf_069 157 1
PAHY_Scaf_069 107 PAHY_Scaf_069 158 1
PAHY_Scaf_069 107 PAHY_Scaf_069 159 1
PAHY_Scaf_069 107 PAHY_Scaf_069 160 1
PAHY_Scaf_069 107 PAHY_Scaf_069 161 1
PAHY_Scaf_069 107 PAHY_Scaf_069 162 1
PAHY_Scaf_069 107 PAHY_Scaf_069 163 3
PAHY_Scaf_069 107 PAHY_Scaf_069 164 2
PAHY_Scaf_069 107 PAHY_Scaf_069 165 2
PAHY_Scaf_069 107 PAHY_Scaf_069 166 2
